transaction_id,sender_address,receiver_address,amount,gas_fee,transaction_count,is_fraud
8fc75b9e-9f45-4f55-8b01-05148120bf3b,0xa3ab71e85956fe2ddb1889126b07d4a879634997,0x074920ddbe3dd1d4312903e440898b80a29d75e8,56.2971,0.00327,107,0
f4c8be57-8dbe-4511-abf4-19fee892c829,0xfc82b9484645bbf7ea2bcb84c5205110a1558d7c,0x6ab002b265b8c9a5ccbaee909682bd9a79724fe4,74.9067,0.03366,59,0
3f7ea2b7-8b03-4eeb-a6fe-7a14cd9dbfce,0x40dc5e7c9fb0084994f122ce797de1db6d7f0f80,0x731b4a51b720ea437f0cc719cd5983ba88136738,80.3776,0.00163,145,1
85bb53d6-d51e-4a44-aae3-6a80cbe1cf6c,0xc2350ffc725e95f92aa19e6d4b467a6ca7b9b3b3,0xcf10cba6634a159717db407476bc21cdf4740a1b,49.9064,0.0653,62,0
f62fff47-be1e-488c-b83d-c18040b7e7c8,0xdd11867c03d93626eddb1c0f852a4b0d11a11e71,0x3337ee737c195e99638d4f5fec5db68914a83b3b,59.4469,0.03452,92,0
24f9993a-e7b8-40e3-b612-5ff5ada6fba6,0x99586fcd7a0e88b896f607b1d270befda1e53c21,0x4f29408ae4c39e0cbe7c7a6a69e978b7681206f6,85.356,0.08327,72,1
f0be4ef2-5f73-4121-9c5c-fcac110cb664,0x124868455ccbc7786c5b7a9453cedb734706ff8b,0x0168491d94438fe4ed8ea89756bce48dfa9ed7b8,50.4738,0.00282,61,0
7a2957c7-836f-4403-a144-d943a747aa1b,0x70fe44a61722d27afe6b7d38f52e7784e9874818,0x903446563645c9b97be58a9f0c7ff2e28ce58215,53.8733,0.02091,115,0
2bcf5b1a-95a1-4c79-a5aa-cb8256406ef4,0xee9795076152efe8e03f34f8c9bf1646ee28c6f0,0xdf728bf72830fa3ca4a5170327ba2ed6b105e6f3,20.1349,0.01191,136,0
404d7b8a-5da2-492c-8f99-7f183de75beb,0x9ced6894e64e2ce965b148a76771a6122c1699c2,0x6c4a1cf3d60a9444116437bdc8e402e25ed9c8ba,81.2499,0.07497,19,1
27713188-25c5-4352-9e40-2b0950388412,0x4cb620fa196252d75ac4609eb77dccb46ac42134,0x4cb51759b96a8aa33108b6e3bd84064b14050c5b,58.356,0.075,139,0
eedadd76-ff1b-4026-9f23-2838ef47fbb4,0x937f266fa5f71cd4a44cb6419e15e90e4595f238,0x83ef2a1944472108636b87f6a981b5c969d6b81c,8.4861,0.02227,4,0
08462c90-864d-4285-aaa6-12190a952f84,0x0905a28832d501a1d86eddf2aa39b1a5e421635a,0x6e75ee9ef853e68a5adc0b9856bc7d74160b9133,42.612,0.04732,110,0
74061c75-be05-4c44-b990-c9812d2f6b65,0x75120c2ee255f434142781fd412953b902898a3d,0x4c54613cea716184358c71948d02df932b5ba07c,4.8784,0.05751,83,0
12c96aae-b64b-45e6-b722-47eb197aab5d,0xa2fb339780ffeff2ba57b33daddb6729a05b670e,0xa4ee6c9807ff4af1cad9541253ec6f2de2e85d0d,76.9563,0.05039,145,0
7a74aaf2-f6a2-4310-a0cf-8fbbc8a1c630,0x729345d1f53215e47a36f272770ac754c1b0f641,0x64d5fe3310cd188dfce56d6207302eaf7f8bdb7b,64.1727,0.03126,86,0
60b6073d-77a7-4c87-ae36-7177185908b1,0x6336484107a0aa2ad69403ea83d5201473653a55,0xa266da043c550ff7cfa6d594aba6f40dfbbdeb87,0.3526,0.04665,110,0
478c7227-2598-488e-a329-059c09d22e4c,0x7b977cd3196d03808365299da6a8e6ed09c2d669,0x8cb4ccfecff5f67c81b90f165367e5f123102954,92.0893,0.0962,58,1
4674e2fe-0430-4222-b9c7-1dd859f33cc4,0x9e75bebd6e040dc1222cca940f8dcb96459beb47,0x2b7c0b4cc0bec28d1a0b79c4d69f8cbaee4e463e,68.0414,0.06132,154,0
26cce9bd-b32b-4ac3-8861-d3ba6bef4928,0xcfe27c9aca49585dbfcd4b4b57f3999c62c3d7de,0x031754ab17a3e7d3397f9d5beb1292cdf735516a,81.0007,0.02427,45,1
233b15ca-1cdb-4e6f-957a-f20aa28a10cb,0x22b051c8fd0dcf1379f9ca5d3ef85ca0a3323894,0xe350e91f52fb58c836af43eadb12b93d6faf1da9,27.9846,0.08273,8,0
6b1e38c2-6efd-464c-816f-cd52dfe13a37,0x4790422a84a7e23d14fe7d202972743aa741dd9c,0x967a1254cdcc4252e7f7d8d1c093214a88a38374,20.0064,0.04504,144,0
187cd023-d74d-4558-92d6-65b6d172269b,0x88048673c13ad39f2522802d49f18ab25e737a65,0xf186597c82532ebeb42581e59b17a616b0d7f131,17.1157,0.0875,66,0
d0d04110-8018-4fce-a7b9-0095b86d6f0c,0x724ccd8089c7269f9998c8c115e2c20bb5db31f8,0x02d5392cb6f546923f3508087220f96dac518abc,58.3884,0.08491,194,1
212d6b66-379a-42c6-bbbb-10b0abda973d,0x5b4d77c0f10e15bc851ad50ca250c8415a97f425,0x8166dc99ce302e46c1668acdd41b2e8b09c9976c,51.2085,0.00939,192,0
3c5f24d9-af03-4a15-9572-46fc82099521,0x2fda1243920babafa555798fe60d7eaad6ddfbb6,0x112a1e49c3db1c58998e75f10614fa00ba764d94,61.5456,0.02063,93,0
7d21e5fe-fa47-420e-aa25-081ef84eb0be,0x39a19b3a91398f974798e81f744b7b5d59906fe0,0xe947ba7298c0c787df86ba13c9e585cd20097751,85.195,0.06382,94,1
552060a3-a4aa-4d3c-ae57-8ca7ff46fb7a,0x950245286b51e921e9bfe3dda362fe2e491daa98,0xbcaf4a5d1f42c313c981bc6ad0bd0cfe4c245215,76.3514,0.08334,113,0
9d1d460f-18f5-4635-a89d-873f5681b72c,0x1e2bb6f1238565f5ee545b0fdaf5ce1884bd9fe9,0x94def07a57f963d3e3ba65b29c5b80cff1681f3a,58.8567,0.06868,70,0
166459ff-e61b-45be-b1d2-6a8ffaa85e9b,0x23dff1e2af7ee84e8e9a990dde27be013422df5e,0x39df53c4402d4350f786658d1d911bc0ba8865a3,55.2637,0.02118,106,0
a5952711-cb8a-4c32-b83a-2ea3138e6387,0xe4c8328571ba3397e3d8a95ca70343772bde2a59,0xa86c00ccddc13afcad29773ae2fdc0c391517bbf,82.2862,0.07069,97,1
402c0a4f-bb3d-4c0c-949f-229669b9f54a,0xcf3a943136cd5938744dc327f3723b51a65e4694,0x51f60858e16e8d8be4e8b2d8fd61fbfc62915428,48.1502,0.05144,91,0
95c3b0b2-69c8-42e6-b944-acecfa54ee85,0x7365a19870f04ea744f2fd60285da24c4b3c1fa7,0x3b7deeac97e4029b8fcb4d39c89b1802e3a47e49,91.9783,0.00361,81,1
abb61cd9-b92a-43f6-9fa9-6c35811406b3,0xa6c21cf14f3642e27828d0a3f01a4c1e4d3d31a2,0x4f7f326e4d36ec155ad8dc89800965da53b79b84,58.0618,0.08086,100,0
01a0fcd6-e444-4e4e-a3f9-69eb0a8b7d13,0xb1bb625d800898198bddd96c1cd0025de7744f17,0x2df48a3c0ee673fe6ba650331d5b75b5fa6f1fb8,40.003,0.0719,80,0
2cd57eac-c02e-48cc-b6e6-c02edc032caf,0xa0823beb22fabbced1a99cdb02947b2f65cb112d,0xe89422991dd87c6fbd047f303baef073974d4b01,74.3255,0.02585,111,0
4f491846-eb43-4d6b-9205-841a52e460bf,0x68cc46b2bfd18d0eadd823aa0846ff99f8031781,0x4b5e2547f5632922f2c52f61054755e2a1d69438,53.6309,0.04267,185,0
8f714800-05ab-49ee-bf2f-9748bba7a027,0xeb3aad6186a1d8923f2716e18f68ca48306ae01a,0xbdefa835ed9ee21f279e603ce0cd0e376f65be09,69.4417,0.09408,18,0
ab9f4a84-e810-427c-887d-3180bd117e50,0x6effcf7eec87040dbd0b5b3decca65053901cd65,0x2fe9389cdcdd23286dfc3883dd6ed22b1211cb92,19.6093,0.09589,43,0
c41c3a95-14a8-48a9-8e5a-efce68f8f816,0x5b885d7b54e113b99089b1da30c29ee47e564421,0x00119814025a15915207e2c7b1f71dd8cbe07ad1,17.3162,0.02044,125,0
035d3c1d-5073-464f-b1f0-7423d5767133,0xee0b37978bcaed6552c163c9d69c16adc93a66f9,0x4fad31bdccc853552a168c17c143b7613150d5f2,99.5762,0.01057,196,1
58a09ff3-bb21-465d-b12a-f2d48b8f3bec,0x5c47f3489ed5063a469dec7ce923323c4de3870b,0xadb2ef195f80560ca6f232cf405d58872aa441e8,16.7252,0.01266,8,0
63453110-1195-4a82-9928-751d4b31189d,0x2613ac7a2eab8dba4b13e226b0372bd4ba2d3f2c,0x04e7798c0ddb03a0f37c4847e858ae2a76cf5a40,27.7575,0.08277,95,0
7b0431dd-8d8b-4781-b307-cf67806110ef,0x8358d50b85f6ee7b3bed6c2f023a886c7f22723f,0xe3df75139a0a1fb3aaaebff5f761a7fc0d2f5599,45.2956,0.07964,64,0
e3d69693-5ab8-4c6e-a927-973227846146,0x11d5cee851b9ee3367f347d0c7622f6571bfeedb,0x9a1a78d43b48a5dd280255a4f7a6cb7f2f853147,21.2481,0.06316,179,0
a665ccab-04b8-4d87-8cb8-b83fdc1b1dd4,0xe7e0eb59c289e9a23cbbd063b7ed33796ec4d99a,0xfa6b77e229806515b013451f2b3d5fb507679c5c,64.5247,0.03579,46,0
20d2ff12-a413-4466-ba04-4e3841a58045,0xbf22421368334b094355bdc3fe661145d6a28e57,0xa2e004a4dd7fcb4926647fc89f1f6822e34cc890,14.0943,0.08602,116,0
ee1e84ce-f8a7-4cdc-953b-08e8976da58d,0xbc332604163915ea026a1aa1a1cc25f9f023d1fe,0x85ecdfe87fe628c183dce1951bf8b9bbaa177fe1,44.6782,0.09882,42,0
1e3dded9-faa6-4218-b7dd-839adb1e6675,0x8b21eddbb73364d25b80f97a30378f6bdf714ad8,0xc4ef28b9cd0143c1b8962b351e7383378c98af77,30.1757,0.02434,136,0
8b85353e-34e6-4609-a53b-cb1ab1eda941,0xa7e08bd6457a64ca3c99e68ff928a7938c7ebb6a,0x77f626b68b7c24e4fe6dac5c2731a41169e2a111,64.5936,0.01676,144,0
0ef7ae2f-2111-4156-b6c5-06f8e7f64e20,0xd1a2240404e49e293a0deafd99744b77e995c32f,0x88fbf038c96c16841e129da49eb16fcaf0ff23af,54.8876,0.04849,167,0
14d22cd3-1984-4058-959e-ff2d3d9d6942,0x37c813f9ff8babfdfc1aae7b2bcd20a0966f1f5b,0x2076969f0b16c009da9d168e16f0dc5acd0ec774,17.3483,0.09702,173,1
ceefd821-1c6e-458d-b013-3dd1e49b975c,0x8b9a052b331fc06159acf1200208548c376375ad,0x1c9767bdd32db9cc9de9dac9e43a2e611dc383bd,98.6506,0.05605,139,1
fa2ec047-aaa2-4723-9536-489d05efcab8,0x3882502a429d320c9d9345102636378b2fc044b1,0x26e560fb5f11ea3100b52fd10d998311559a785b,61.3887,0.04167,150,0
052225d5-e5cc-4de2-a77e-6dd3373806a0,0xc8834d7f68a73697fac227ba8f009378ff4f8be6,0xc77c59d5038ac9617e8912866850a02580bfb13d,34.3472,0.09278,120,0
2c2b07e7-87f2-4d2a-ab31-3aa05833eb2f,0xcba26f8b343e54c272e2910e9cce588cd76d8104,0x3c396201291fff9b4bf7ecde9511d5ccd04575e6,35.6025,0.06409,1,0
e3890c72-c415-4228-ba02-89f869ae55d1,0xd21b56288a44cbf1b97fd2b648e97f28b0083645,0xbe378f5b34a71f8aa30981c051ac3ba19880ee0e,21.6345,0.02909,37,0
23ad6242-ef57-46a5-8f1a-0a0bb74474f4,0xe56dbda702265036ef7ecf6dfc56a324b98aeb38,0x8237a4725d5ce69698f217482f642dbd4e97f052,61.3104,0.02035,50,0
66e8f370-43b7-4374-a8a8-b0147fd0c629,0x437c542f38d7c8fe16f8c8e91ae98ab6ff5ac9da,0x3a41221979159921dc321dba76434f5a7d3a75ef,69.3596,0.07749,58,0
1be4e778-d140-4602-bd52-d7403d2fc991,0xfaa9b1c09dc3590468bcad7a0cf1f930d8922abd,0x16b028b0ed4890337993a00dc9131a1b5c63abf8,10.3965,0.04709,180,0
da44a59a-b657-4c39-90be-959df20be5f2,0xa55c75bc5eaa19e0e9d55864d370a35130ead33c,0x8aba8d7e027dd59cc8b224916e7c449d14552aa5,92.8431,0.07986,159,1
3fa43952-b7ea-40c6-b34d-4532c27a8e57,0xbb8b580defa216436a7c97258e416c830f07d0b1,0xc9efeb30b0a4c0826cb3832b4523f3ae2ff6bdde,34.2056,0.00532,19,0
3d057477-363d-4b93-8a34-046f91d8021b,0xb1314a29983086dd871471e2df091f96757a3622,0xdccfd5c9488ec4eefbab7e97ec9e77d748142599,53.8418,0.01694,60,0
fa72e274-0645-4cc4-8d97-79dad0ac68fc,0xab4334fc9152ac7718d2e02be4678d81483650f4,0xa9b7e691e0a115760c17d7eb39771cee4342062b,79.4326,0.0709,12,0
d6f2f548-c60e-4f14-b50d-4a12dc49db24,0xb2222329785ea8942f69c1809bb3522f84f2afba,0xfb40c44747d36291517f66da5eba2b655be74861,67.0424,0.02626,200,0
a53ecd8d-72b7-44d3-8dc0-a68fdd3d0d2d,0xb3df8ffb016f72c44ee9ca9643d8568e34de3914,0x0c833f2954a774cf01081b93a6a76d9f1a992f28,22.395,0.00164,159,0
f30ec1d0-23ac-4d0c-b218-e5d5d2c162e7,0xf4b6e478c8905a8322ef692c446cbc24f08002d0,0x031a573ed7f27c97b40637707b59cf92851661d9,9.814,0.07486,31,0
8317276a-a966-4b50-8984-f541847eccdd,0x13e99efe3f69e3231034a3530a1103cc7789c950,0x584e63cb7e75a1a2b61fb5045f3ed726d027b3cd,93.7175,0.09263,65,1
7358afee-8ab6-4de5-9044-55cacdaa4524,0xa5b9009120eb10553c290f8df567168c6d172dca,0x1cd6d873214a2624de5f09a5ef3bd0f946ae05f2,60.2739,0.04158,93,0
74597704-e9d9-4fc5-8bb9-b693c838f75e,0x9b0a997680f5f6494b212cbe2c3d5e780c078a59,0x242acea5267bff6987f3bbfd722cdbb5343d9577,61.5444,0.03572,57,0
723231d3-5735-4593-80d9-8145330ff556,0x43692cadbf5a6d551c734634806220285c0efc8e,0x81e6977692075b7ff4b2319022d3081b6fdf1090,71.8502,0.01735,4,0
1c0d1256-c2fa-4ff7-a07d-0dd71cda15bf,0x3bdcac7ed3115eaaa8b65bc8ad5180185179c382,0xd5f84a8a2793ca713660957a34f44a3cf5befcdc,55.9067,0.01357,30,0
d12cc523-0055-49a9-8b48-0105f6f85db3,0x01e66c7162ba8acf0af1788167b32d4d5f075f74,0x761ceb55be1272de3f2d2185c6d03d428750cc8d,89.722,0.00561,87,1
fa8ef364-c807-4501-a500-50e1a7657d83,0x2d92daf9007f00f4fb91008f7ac0b25dd68ff8bf,0x04d788e4d01def3e0aba8e7dec0c20da391e894a,50.664,0.03852,154,0
c35d3860-3a35-4aeb-92d9-7581634781d0,0xd98d6cbd466f64370d3f168028819f1e7e0191d5,0x8c0eaaa944ea1ea8e62498a213fba0477010a4ca,12.3258,0.06556,167,0
f64373a7-b9b2-4c7b-bc86-03a03920a6f6,0x533bf6eb11c9b006c518c07e64fe5a6154bb4a27,0x660ad46297e6cbf5806a6b69acea08424d7a1b5d,68.587,0.03355,68,0
f09ac75b-7f16-447a-acf3-2ece16205ebc,0x110aa216312355a264596de08478be99704da627,0x3249ec3ec6cc2fddbce4ae8029091708dee6a6ee,82.3194,0.09688,55,1
1c3899d4-f836-43c5-b35b-06a7d3b263ba,0xfba6c2261ac9d734a2d0751ab778556226b80ad6,0x9b4948b6626f2dd401cac7c6c1cfa5384b72be9a,50.8442,0.00264,186,0
1d2e0510-0ef6-4a6c-b47a-cb7e965a09d9,0xce7b328940e612905f3bc8821e3b2d89dc9fb032,0x08b7a3fd48190d4b7ee45414fa6ec4f025d5cc18,84.103,0.08605,134,1
b8c51fe8-1838-4903-8d08-c84318a22f8c,0x915c38b487e909dafbfeefa75482e219c4414992,0x8556181b4d5f9995604f42e501411d63d1a70702,43.1652,0.08762,92,0
d8b6fd28-0356-4101-bf9b-21f65ec4fc70,0x7ae0913356f7c450aa505ecd5c5c5b75546ed55d,0x46f62fcd1595a1d37d611b051557cf79736039c7,22.468,0.05043,132,0
132454b1-ef24-4256-8bf0-1077d73126b1,0x4043ec8d519e72b68c3d24d4d9b742c4397a37cd,0x25bb165469cd75ef7dba8b098d79314d14c11f14,72.3787,0.04715,71,0
b57b44de-a18b-462e-b32e-0ae329f74879,0x8c0e627d1b7c9bff7f780368e9b475ffbbbcc0fd,0x8b617d59fbf064ba023224d2b5b4a6648aae40b8,41.9287,0.09647,148,0
5e9f67ba-c152-4657-b718-cf5fd6fe8d91,0x15a19c3f0385949374fd363276b881e77920050b,0xd96c45156260bfe86392a9804e475851e8ff90bc,48.9048,0.06936,28,0
c621c521-099e-4714-a55b-9ca40d6417c5,0xc3372594496af608f2f460e7c3b24228b3591afb,0x1a2806de08ad7f8e9df0e87946c9ec8f18047d0f,33.363,0.01237,45,0
7b3bce61-11f5-4897-a740-c449609acc34,0xa7007b718440c9899eebeecd1d4f273d0cbd6d96,0xb8fde2124b4066887442db40089e3adab63d4c09,64.8825,0.032,175,0
70f10b13-6a60-4545-be08-3613b29061cf,0xd78ea65b4f264a577cce40bc94351b41fc04316b,0xf8015cbe09b7de030d405b9bdf8170fa404db316,11.2952,0.01503,115,0
7d8c716d-d07b-4f5c-9cf7-acf1da5d9051,0xb770ca190d3baa2c81fe54f8c2cace574bbae449,0x13738f0e08a756a2ed20d2e57f78a1a620698290,78.696,0.0093,97,0
3f18bd5b-30b8-4243-9bca-82f3fcb69146,0x506d296ca7bfb2caf9130541f6496f43d6961bcf,0x9f9098068eca8992f0dd5853901c320383a37542,83.5903,0.03622,190,1
655498cb-3aa0-4d20-8ba6-09e1c4908d17,0xc8c1baea72c3a6816670f90f1edaa6a74d4d58f3,0xbbf96f2411cf2facbbec4bb92b552f522db810d6,34.7515,0.02992,3,0
23099653-2773-4ba6-9cbd-e7f504d89726,0x82ddcbc6955dd06409de16731050308d577070e3,0xcd7b7ba8d24aef70340670feb28d1544edb3813f,16.0496,0.06467,57,0
7b3fd94a-2a2b-401a-9971-77eb4c5bc43e,0x19475a8ac379a12b79c0ce8696529f269adf89aa,0x62c98e8e98f85e10912302d3599e628f3d916f34,80.7383,0.09616,107,1
735d57aa-418e-424c-84c0-4db853d987c6,0xdd54188493257363a6ef7ce6c13ddeac5839394f,0x9b13208ba4bb9aeb40480a7288890890faf3b783,46.1294,0.06079,193,0
cfe2413d-8552-49b7-89dc-e21536af50a8,0xd973d4ffd9120f97be44e638722b0d30ab86c0bd,0x554420987eca22446e5485568a3b66b16b0a7c47,53.411,0.0485,60,0
d5768c2b-280e-4bef-aff3-79658c9f5768,0xd65cd39722e554c74e7fa5e8e49978c2d7e64879,0x07b1815304874f1049292fc911ecdb8e6761ca25,42.3516,0.07116,112,0
c8bb6d88-548b-445b-a041-7d4221787ad3,0xe9b4b76717d79c504790091313b7f54b395dc578,0x8fd5a18e3e34297b2b36f8dddb103a5795007b15,52.6682,0.09726,27,0
f75bba61-0d76-46d7-b9f7-baf27f8a4e6b,0xc9a6ad0d678d3e978fb505f0d43a04bab86d536f,0x08b4b82c2ded12ba216759b846e6874ea5810a67,0.8671,0.03643,128,0
4649b709-1427-4810-839b-b395737c6417,0x22fd8647298b0eebdad288876cd0f0904aab863a,0xf0c536e6c2f424ad5bb324cc8060af039e9c08f5,57.1744,0.04222,189,0
29858445-761b-4a97-b349-db8df9abc591,0x5c36b15d4698d81a201a6be5557b573d07385177,0x98cbcab1adaf45d7588b831adc1422397cdaed25,64.5654,0.0859,184,1
f8857df0-3639-47d6-8cbf-cce5ddccfb7f,0x8d4d80876aaad84185e9b80ed65eaeed148b1150,0xca257863f32a42bdf273a1010c449f93032136bd,10.5813,0.06682,8,0
f2384bda-8700-4e02-af2a-8e0911045edf,0xe9c11309e2110c7c1a09f6c0004c56a179cfd052,0xbe86cebc8602db80a9095f3c9c3d4c29a94e06e5,48.0236,0.04186,123,0
9a44344c-3e6d-4af5-bee1-778336b9a1de,0x0c8794d1caf1d7d1f800f69b34b22caba29b5f48,0x51bf4e0858b9328de417905296fe14ebb2c25219,96.3537,0.0298,193,1
c03716ec-80b6-4094-ae3d-bdc087a3a3a0,0x6b96c10de56ea1d0a658c2690c5eaf1c9a173a21,0x5e9731fbfa1f71f011af2cdf3155be25cd2bb68a,95.3912,0.00554,9,1
72c8035a-0239-41c1-b624-3c6e9c184778,0xac69d7eec3aaae11a20df061bb521a4dc331bc89,0xab43980b4359779e881bb1a0f225d9895c048854,63.8159,0.04127,194,0
debf95bb-1b28-4ca2-ab49-537cd5d7bdc5,0x3ce6780322d96dbcc2bf1374a4ac14385669e024,0x4f04349e4fceea6b0af5b032a1301567a14b9224,21.5276,0.06727,195,0
decf78fa-4b32-49d0-a528-32c6eef26ab7,0x110951e01f73c93c87663152a5355cfdab77ed20,0x7d201a587f6b7701f1d6a7f90e9b926020790007,26.2385,0.06937,126,0
bf176eac-075f-45e7-a153-15a784f1d8ae,0xbb3f297309ccafdf068137adab2447e1a576bbc5,0x9c443fed7d933c0bb1716ba662f613fc661406b2,50.549,0.04095,124,0
22db4f98-eac6-4f01-b6a3-c1965f86c4f2,0x49922592d2fdd15a8c3656f66895f71b5289a382,0x811cce7dcfd3572aa24800b448bcfe40c58dafc8,37.2418,0.01768,158,0
fca2d292-9c08-45b0-8533-ce59289a67b6,0x8f72ac40316efd31f8e55e0706a438ff08ddb570,0x311547f7cc8d12edce0c1d60f4488c89bc885385,59.6278,0.07707,189,0
37a317a8-ff74-4641-a611-194186c3de6d,0x10d3a701e08b5fb56cd488dfad883998d2d773df,0xbf231730c463531bc3a2ffc0fa117d5637fd1fc1,13.2511,0.03201,64,0
228c4b36-e1f5-4a16-961c-c0bf05cdb859,0x58089d7373ee867f2baa0cc0144b3d803c725ca1,0x881412197bf202420a539c28767b1f4c681f4826,45.6967,0.0048,180,0
1279c05c-a1e3-4841-b77a-eba96410c00b,0x7afc2bfcf3a2af404616eaaf254992285e6822c9,0xc5b4db01064acf0a57d6791b69b567362b4a1b1e,87.8924,0.09237,3,1
e60bb30e-9da4-47b7-a72a-057fab831969,0xcbe3caf76a4299878eeddf237d0caeca9f1777c5,0x7eaa51bf844d95b7a4bab931548b39c3f2180f77,71.6791,0.04854,6,0
07275e4d-599f-4ac5-bd68-d7773afae09e,0x04f8aac5b65d26bfdb3b7286a843f1deefdddf7c,0xc5985f45c494acea93f8571b30b27dd3de2d6310,73.5939,0.00871,146,0
41b01e6b-d789-4cf4-85e1-5c6c8a1d6c48,0x048df6d2d6ccd9f0a2b956c76415f3a956e668b6,0xe48f4acafe50a49b92b0b87008485460c7dcee1e,99.1609,0.09241,182,1
16480c7f-5ba2-4d2b-a1ae-a9581453686d,0x016d6d54b9c8b47cbbe1410d9fe8eeac7d2441e8,0x4e9c09d37e2f75d2d806eafd6bf8129d33b33ad0,5.7079,0.07337,159,0
8c990e0b-9bd3-449f-90e4-730b83954e3a,0x62c5021f8382202f79a0a15c96a20ea5f46f882e,0x8eb9515afcc55cad1d2ed46ebbbcd93925ed85c7,17.1936,0.0501,158,0
d2380dd7-471a-4594-ad55-310e616ee75a,0x1134755a0320bdd275c394055afd24af097b21ae,0x664b384e24679fe4675d07041c6ac0fa53e8c5fb,43.2039,0.02997,143,0
728fb173-3bc1-42e7-b8c3-3b0398e0715c,0x5f867f57e9401b87e979f551571d7a5eb51af3e4,0x3d305cc05e8b5b40b32d09728a9fd709088bce0c,28.161,0.07425,31,0
1b1d6ec7-dd60-45a9-a62b-32d683f86848,0x038675976ca823d93ee472bb18e8ef46dd21c69c,0xa2bfa14d32ada2e198c205806c6e90c6c5f68d94,99.8936,0.04501,65,1
13b35529-1ee6-4aad-910f-d3555e4c5794,0x04ab8c2d1afad73360bc8f55faac0bdbd89cbcc0,0x2ef214d177b73ee841220c3ec434a659585a4b11,74.3087,0.09746,64,0
97bb5a53-c1ea-4457-926d-668437e3481c,0xe4e9a98c3a0479f6d6eaf5f8c7a145fad54fce26,0x7c13bd47642472a1cdae984f566b4a573330e0a5,75.421,0.05288,25,0
12c64881-3af6-46b7-849d-422137e9b30f,0x2c7a2b5ea269a244a0804deb89954d505a538464,0x9c7b4db64e15b6f1e6cfc2cd8e83b3e2de5fa274,3.286,0.0304,28,0
e8232c13-7130-4df7-8d26-c159ee50ea3d,0xa29d450aee2759005e0766af99169c7de6514286,0x5e924170bb95c364f8dcdfbe68a30cb332dae879,94.8805,0.07851,127,1
7724ab35-83ae-4b77-b619-638f8082cebc,0x2113c4f083c5728a7a4d7e73be0c20ebaa4185fb,0xfc22b36656547fffc888226473e73fa773a29a4a,78.3986,0.03054,158,0
02df33a8-47f9-4c3f-a13f-fddff76fa6d6,0x71e070a45e6627aa5ca574db3bc2c83420219124,0x718e2f5ed60decda829690eba9f0c88e1f21956d,94.9435,0.0157,195,1
3457bd37-bde3-4935-8c4b-4deedc36f49a,0x3f454a3d60021bdb15c44e484e59531eeb9370f2,0xd1eb08d04ba8e13de6a35882be9907d1c19ceefb,23.4873,0.04343,156,0
76cdfc89-c236-4457-a18a-27ad3cf91c70,0xbf0d828d8ae4001539e24c2a1fbd84e92be59faf,0xd712bf01a55cd994ce96a014c1a5fdb86e67b932,11.1472,0.00365,113,0
ca95c88d-0371-4d22-a4c8-f79a9d2be1dc,0x140ac81e7a2a7106d75a869b3e2b4f1d381c6aaa,0xdc5124d58ac9778179817d04436de642f9e9fdb2,83.9947,0.07266,199,1
f276e8a3-1bd8-41e7-b23f-15e42e69a81d,0x935e9696b4a68a7dd5a1bcfad29323031e664140,0xdd3369e9e5c52fff52eeda91a5183048c0387b6b,92.3275,0.02607,115,1
d09914cc-fc8f-469f-9cb8-bb18ca4c0bb4,0x13cd744531041b6971ec6303f7ba8e12084a2962,0x909a9a2a6b7b4f9cb8151e3fe694c38106c22461,14.0633,0.06237,74,0
bf2e7bc2-618e-4c52-82b1-364b79a86403,0xcc5779185ca5f246be7c8ffa07992ab5a333793c,0x9e2a81764ea4b471cb2c9cd939a895c6e16b4fd8,75.9652,0.04267,138,0
a0be7a7e-8c51-4dcb-8859-5b9b849941d4,0x3344c76168a8eff3a4ea93bc8e1a297f02cb075d,0x5cc6051283a1bfec56b1fe9840ca9e8667fb7e70,85.0592,0.08047,86,1
c3307b34-65a7-49ba-91ea-740891ee0ade,0x6e6c659190225109e34bc73228010bc3ba1cc2b2,0x9645af2929197657a53dfc2ff5c0ff923ce8120f,96.8024,0.04644,99,1
40d67ac6-0470-4795-9311-3d637a7c15df,0x6003902893f8eef012abe1717d482ce1175f6360,0x2ab24288e2ca01891588caf7500852ea11e50efc,64.1008,0.07043,92,0
d5ffeae8-eb43-455e-b18b-e706d0ac1592,0x986c48c17f1f8b468fa8473e722513526fedc372,0x383411c5a88eb8989c0d86c80ce5cf1464ba65cb,97.0399,0.09945,170,1
7bbd63d0-6107-4e64-b3c0-63fc7cab11ce,0x5bba7525f9e4610081b8039d26b0bc23959075d1,0x32b4860c5838acbda5383f74de552e6ce86fb607,63.5375,0.03402,58,0
13b7947f-ca2f-4279-9eed-1aa2ac51eff1,0xd57f3021cf4b4e8722777e4408b93745371e1933,0xd3aa84c4a4337cb0ab453cc2c05da50b02e17ca8,34.059,0.01993,167,0
026ca1b4-673d-4a19-8c70-bd090a0e7b3b,0x643db903cbcd84b9361611cc34ae97676918729f,0x710b4721ab26ea370442b93dc652c288d2cc7635,31.1061,0.04216,155,0
20784ab8-2b76-4809-a88a-5568b9ecbf6d,0x27937e4090583c3b057e0c54668ecbbc27142ca7,0x0a73f888a0f952ca34fe561dd478696e113c29b7,17.0016,0.09877,188,1
